"","MFW","accuracy","precision","recall","F1"
"1",50,0.712765957446808,0.729906204906205,0.695454545454545,0.669375069375069
"2",100,0.75531914893617,0.779689754689755,0.742424242424242,0.723529248529248
"3",150,0.776595744680851,0.782088744588745,0.760606060606061,0.746697746697747
"4",200,0.808510638297872,0.834036796536797,0.798484848484848,0.782695082695083
"5",250,0.829787234042553,0.853679653679654,0.818939393939394,0.80487012987013
"6",300,0.829787234042553,0.853679653679654,0.818939393939394,0.80487012987013
"7",350,0.840425531914894,0.861363636363636,0.828030303030303,0.814374262101535
"8",400,0.851063829787234,0.872727272727273,0.843181818181818,0.834504132231405
"9",450,0.851063829787234,0.872727272727273,0.843181818181818,0.834504132231405
"10",500,0.861702127659574,0.883333333333333,0.854545454545454,0.846120293847567
"11",550,0.861702127659574,0.883333333333333,0.854545454545454,0.846120293847567
"12",600,0.861702127659574,0.883333333333333,0.854545454545454,0.846120293847567
"13",650,0.861702127659574,0.883333333333333,0.854545454545454,0.846120293847567
"14",700,0.882978723404255,0.906060606060606,0.878787878787879,0.868378591105864
"15",750,0.893617021276596,0.912878787878788,0.887878787878788,0.881365604092877
"16",800,0.893617021276596,0.912878787878788,0.887878787878788,0.881365604092877
"17",850,0.893617021276596,0.912878787878788,0.887878787878788,0.881365604092877
"18",900,0.893617021276596,0.912878787878788,0.887878787878788,0.881365604092877
"19",950,0.893617021276596,0.912878787878788,0.887878787878788,0.881365604092877
"20",1000,0.904255319148936,0.921969696969697,0.899242424242424,0.891466614193887
