"","MFW","accuracy","precision","recall","F1"
"1",50,0.872340425531915,0.845670995670996,0.85530303030303,0.834215027396846
"2",100,0.914893617021277,0.911363636363636,0.907575757575758,0.901203594385413
"3",150,0.936170212765957,0.943939393939394,0.926515151515152,0.923947264856356
"4",200,0.946808510638298,0.946969696969697,0.941666666666667,0.940453233635052
"5",250,0.946808510638298,0.949242424242424,0.941666666666667,0.940272858454677
"6",300,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"7",350,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"8",400,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"9",450,0.957446808510638,0.956818181818182,0.950757575757576,0.94945559491014
"10",500,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"11",550,0.957446808510638,0.956818181818182,0.950757575757576,0.94945559491014
"12",600,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"13",650,0.968085106382979,0.962121212121212,0.965909090909091,0.962859110586383
"14",700,0.968085106382979,0.962121212121212,0.965909090909091,0.962859110586383
"15",750,0.968085106382979,0.962121212121212,0.965909090909091,0.962859110586383
"16",800,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"17",850,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"18",900,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"19",950,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"20",1000,0.957446808510638,0.958333333333333,0.950757575757576,0.951997245179063
"21",1050,0.957446808510638,0.954545454545455,0.950757575757576,0.949635970090516
"22",1100,0.978723404255319,0.973484848484849,0.973484848484849,0.973484848484849
"23",1150,0.978723404255319,0.979545454545454,0.973484848484849,0.97449494949495
"24",1200,0.968085106382979,0.968181818181818,0.958333333333333,0.958910533910534
"25",1250,0.978723404255319,0.979545454545454,0.973484848484849,0.97449494949495
"26",1300,0.978723404255319,0.979545454545454,0.973484848484849,0.97449494949495
"27",1350,0.978723404255319,0.979545454545454,0.973484848484849,0.97449494949495
"28",1400,0.968085106382979,0.968181818181818,0.958333333333333,0.958910533910534
"29",1450,0.968085106382979,0.968181818181818,0.958333333333333,0.958910533910534
"30",1500,0.968085106382979,0.968181818181818,0.958333333333333,0.958910533910534
"31",1550,0.968085106382979,0.968181818181818,0.958333333333333,0.958910533910534
"32",1600,0.957446808510638,0.960606060606061,0.943181818181818,0.941141938869212
"33",1650,0.957446808510638,0.960606060606061,0.943181818181818,0.941141938869212
"34",1700,0.957446808510638,0.965909090909091,0.943181818181818,0.941971664698937
"35",1750,0.957446808510638,0.965909090909091,0.943181818181818,0.941971664698937
"36",1800,0.968085106382979,0.973484848484849,0.958333333333333,0.95974025974026
"37",1850,0.978723404255319,0.979545454545454,0.973484848484849,0.972871572871573
"38",1900,0.978723404255319,0.979545454545454,0.973484848484849,0.972871572871573
"39",1950,0.968085106382979,0.973484848484849,0.958333333333333,0.95974025974026
"40",2000,0.978723404255319,0.979545454545454,0.973484848484849,0.972871572871573
