"","MFW","accuracy","precision","recall","F1"
"1",50,0.914893617021277,0.93030303030303,0.917424242424242,0.910691328873147
"2",100,0.893617021276596,0.881601731601732,0.896212121212121,0.881325744962109
"3",150,0.914893617021277,0.929437229437229,0.921969696969697,0.910747081201627
"4",200,0.925531914893617,0.940800865800866,0.931060606060606,0.925357470812016
"5",250,0.968085106382979,0.972727272727273,0.968181818181818,0.96554834054834
"6",300,0.968085106382979,0.972727272727273,0.968181818181818,0.96554834054834
"7",350,0.968085106382979,0.971969696969697,0.971969696969697,0.96864751410206
"8",400,0.957446808510638,0.965151515151515,0.960606060606061,0.955119375573921
"9",450,0.957446808510638,0.965151515151515,0.960606060606061,0.955119375573921
"10",500,0.936170212765957,0.948376623376623,0.942424242424242,0.930752328479601
"11",550,0.957446808510638,0.965151515151515,0.960606060606061,0.955119375573921
"12",600,0.936170212765957,0.948376623376623,0.942424242424242,0.930752328479601
"13",650,0.925531914893617,0.935606060606061,0.931060606060606,0.916338711793257
"14",700,0.925531914893617,0.935606060606061,0.931060606060606,0.916338711793257
"15",750,0.914893617021277,0.929545454545455,0.921969696969697,0.901475796930342
"16",800,0.914893617021277,0.929545454545455,0.921969696969697,0.901475796930342
"17",850,0.914893617021277,0.929545454545455,0.921969696969697,0.901475796930342
"18",900,0.904255319148936,0.921969696969697,0.910606060606061,0.891627312081858
"19",950,0.914893617021277,0.928787878787879,0.91969696969697,0.907319952774498
"20",1000,0.914893617021277,0.928787878787879,0.91969696969697,0.907319952774498
"21",1050,0.914893617021277,0.928787878787879,0.91969696969697,0.907319952774498
"22",1100,0.904255319148936,0.921969696969697,0.910606060606061,0.891627312081858
"23",1150,0.914893617021277,0.926515151515152,0.921969696969697,0.904073199527745
"24",1200,0.925531914893617,0.943722943722944,0.928787878787879,0.922687918142464
"25",1250,0.914893617021277,0.932359307359307,0.917424242424242,0.909700905155451
"26",1300,0.914893617021277,0.931060606060606,0.91969696969697,0.906057326511872
"27",1350,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"28",1400,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"29",1450,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"30",1500,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"31",1550,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"32",1600,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"33",1650,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"34",1700,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"35",1750,0.914893617021277,0.932359307359307,0.917424242424242,0.909700905155451
"36",1800,0.904255319148936,0.925541125541126,0.908333333333333,0.896713892168438
"37",1850,0.914893617021277,0.932359307359307,0.917424242424242,0.909700905155451
"38",1900,0.893617021276596,0.918722943722944,0.899242424242424,0.882103502558048
"39",1950,0.893617021276596,0.918722943722944,0.899242424242424,0.882103502558048
"40",2000,0.893617021276596,0.921753246753247,0.899242424242424,0.882447855175128
