"","MFW","accuracy","precision","recall","F1"
"1",50,0.882978723404255,0.898376623376623,0.88030303030303,0.867246137700683
"2",100,0.904255319148936,0.910606060606061,0.904545454545455,0.894890463072281
"3",150,0.957446808510638,0.962878787878788,0.960606060606061,0.955840876295422
"4",200,0.968085106382979,0.970454545454545,0.96969696969697,0.965023612750885
"5",250,0.968085106382979,0.970454545454545,0.96969696969697,0.965023612750885
"6",300,0.968085106382979,0.970454545454545,0.96969696969697,0.965023612750885
"7",350,0.957446808510638,0.961363636363636,0.960606060606061,0.954922602649875
"8",400,0.957446808510638,0.961363636363636,0.960606060606061,0.954922602649875
"9",450,0.968085106382979,0.970454545454545,0.96969696969697,0.965023612750885
"10",500,0.968085106382979,0.970454545454545,0.96969696969697,0.965023612750885
"11",550,0.968085106382979,0.970454545454545,0.96969696969697,0.965023612750885
"12",600,0.968085106382979,0.968181818181818,0.971969696969697,0.966286239013512
"13",650,0.968085106382979,0.972727272727273,0.968181818181818,0.96554834054834
"14",700,0.98936170212766,0.988636363636364,0.988636363636364,0.987012987012987
"15",750,0.98936170212766,0.988636363636364,0.988636363636364,0.987012987012987
"16",800,0.98936170212766,0.988636363636364,0.988636363636364,0.987012987012987
"17",850,0.978723404255319,0.977272727272727,0.979545454545454,0.975468975468975
"18",900,0.978723404255319,0.977272727272727,0.979545454545454,0.975468975468975
"19",950,0.968085106382979,0.970454545454545,0.968181818181818,0.964105339105339
"20",1000,0.978723404255319,0.977272727272727,0.979545454545454,0.975468975468975
"21",1050,0.978723404255319,0.977272727272727,0.979545454545454,0.975468975468975
"22",1100,0.978723404255319,0.977272727272727,0.979545454545454,0.975468975468975
"23",1150,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"24",1200,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"25",1250,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"26",1300,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"27",1350,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"28",1400,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"29",1450,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"30",1500,0.957446808510638,0.961363636363636,0.961363636363636,0.951118326118326
"31",1550,0.957446808510638,0.961363636363636,0.961363636363636,0.951118326118326
"32",1600,0.968085106382979,0.968181818181818,0.970454545454545,0.964105339105339
"33",1650,0.968085106382979,0.968181818181818,0.968181818181818,0.961760461760462
"34",1700,0.978723404255319,0.977272727272727,0.979545454545454,0.975468975468975
"35",1750,0.968085106382979,0.968181818181818,0.970454545454545,0.964105339105339
"36",1800,0.968085106382979,0.968181818181818,0.970454545454545,0.964105339105339
"37",1850,0.978723404255319,0.977272727272727,0.979545454545454,0.975468975468975
"38",1900,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"39",1950,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
"40",2000,0.968085106382979,0.970454545454545,0.970454545454545,0.964285714285714
