"","MFW","accuracy","precision","recall","F1"
"1",50,0.861702127659574,0.847619047619048,0.85,0.840006205915297
"2",100,0.893617021276596,0.885930735930736,0.885606060606061,0.875160193342012
"3",150,0.904255319148936,0.897294372294372,0.89469696969697,0.886976407430953
"4",200,0.936170212765957,0.937878787878788,0.936363636363636,0.931490226944772
"5",250,0.936170212765957,0.937878787878788,0.936363636363636,0.931490226944772
"6",300,0.946808510638298,0.945454545454545,0.945454545454545,0.941935589662862
"7",350,0.925531914893617,0.922727272727273,0.927272727272727,0.917584940312213
"8",400,0.925531914893617,0.922727272727273,0.927272727272727,0.917584940312213
"9",450,0.946808510638298,0.941666666666667,0.947727272727273,0.939951462678735
"10",500,0.968085106382979,0.962121212121212,0.965909090909091,0.962859110586383
"11",550,0.957446808510638,0.95530303030303,0.956818181818182,0.952938475665748
"12",600,0.957446808510638,0.95530303030303,0.956818181818182,0.952938475665748
"13",650,0.946808510638298,0.941666666666667,0.947727272727273,0.939951462678735
"14",700,0.946808510638298,0.941666666666667,0.947727272727273,0.939951462678735
"15",750,0.946808510638298,0.946212121212121,0.947727272727273,0.941574839302112
"16",800,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"17",850,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"18",900,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"19",950,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"20",1000,0.946808510638298,0.941666666666667,0.946212121212121,0.939033189033189
"21",1050,0.957446808510638,0.950757575757576,0.95530303030303,0.950396825396825
"22",1100,0.957446808510638,0.950757575757576,0.95530303030303,0.950396825396825
"23",1150,0.946808510638298,0.943939393939394,0.947727272727273,0.941394464121737
"24",1200,0.946808510638298,0.943939393939394,0.947727272727273,0.941394464121737
"25",1250,0.946808510638298,0.943939393939394,0.947727272727273,0.941394464121737
"26",1300,0.946808510638298,0.943939393939394,0.947727272727273,0.941394464121737
"27",1350,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"28",1400,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"29",1450,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"30",1500,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"31",1550,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"32",1600,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"33",1650,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"34",1700,0.946808510638298,0.941666666666667,0.947727272727273,0.941214088941362
"35",1750,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"36",1800,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"37",1850,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"38",1900,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"39",1950,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
"40",2000,0.936170212765957,0.934848484848485,0.938636363636364,0.9300308277581
