"","MFW","accuracy","precision","recall","F1"
"1",50,0.617021276595745,0.703661616161616,0.634090909090909,0.601478824206097
"2",100,0.723404255319149,0.76482683982684,0.711363636363636,0.696316562225653
"3",150,0.808510638297872,0.83495670995671,0.809090909090909,0.79952244724972
"4",200,0.851063829787234,0.878787878787879,0.84469696969697,0.837570510297783
"5",250,0.840425531914894,0.863636363636364,0.835606060606061,0.823393021120294
"6",300,0.840425531914894,0.863636363636364,0.835606060606061,0.823393021120294
"7",350,0.872340425531915,0.894264069264069,0.863636363636364,0.857594930322203
"8",400,0.872340425531915,0.888203463203463,0.863636363636364,0.855574728302001
"9",450,0.861702127659574,0.884415584415584,0.852272727272727,0.845437643164916
"10",500,0.861702127659574,0.878354978354978,0.852272727272727,0.843417441144714
"11",550,0.861702127659574,0.878354978354978,0.852272727272727,0.843417441144714
"12",600,0.861702127659574,0.878354978354978,0.852272727272727,0.843417441144714
"13",650,0.861702127659574,0.878354978354978,0.852272727272727,0.843417441144714
"14",700,0.861702127659574,0.878354978354978,0.852272727272727,0.843417441144714
"15",750,0.861702127659574,0.878354978354978,0.852272727272727,0.843417441144714
"16",800,0.851063829787234,0.863203463203463,0.843181818181818,0.831043703770976
"17",850,0.861702127659574,0.870779220779221,0.852272727272727,0.83953773499228
"18",900,0.872340425531915,0.885930735930736,0.861363636363636,0.851911472366018
"19",950,0.872340425531915,0.885930735930736,0.861363636363636,0.851911472366018
"20",1000,0.872340425531915,0.885930735930736,0.861363636363636,0.851911472366018
"21",1050,0.882978723404255,0.892748917748918,0.872727272727273,0.863275108729654
"22",1100,0.882978723404255,0.892748917748918,0.872727272727273,0.863275108729654
"23",1150,0.882978723404255,0.892748917748918,0.872727272727273,0.863275108729654
"24",1200,0.882978723404255,0.892748917748918,0.872727272727273,0.863275108729654
"25",1250,0.893617021276596,0.900324675324675,0.881818181818182,0.872457845185118
"26",1300,0.893617021276596,0.900324675324675,0.881818181818182,0.872457845185118
"27",1350,0.904255319148936,0.910606060606061,0.893181818181818,0.884071231798505
"28",1400,0.904255319148936,0.910606060606061,0.893181818181818,0.884071231798505
"29",1450,0.904255319148936,0.910606060606061,0.893181818181818,0.884071231798505
"30",1500,0.904255319148936,0.910606060606061,0.893181818181818,0.884071231798505
"31",1550,0.904255319148936,0.910606060606061,0.893181818181818,0.884071231798505
"32",1600,0.904255319148936,0.910606060606061,0.893181818181818,0.884071231798505
"33",1650,0.893617021276596,0.903787878787879,0.881818181818182,0.873789846517119
"34",1700,0.904255319148936,0.910606060606061,0.893181818181818,0.884071231798505
"35",1750,0.893617021276596,0.903787878787879,0.881818181818182,0.873789846517119
"36",1800,0.893617021276596,0.903787878787879,0.881818181818182,0.873789846517119
"37",1850,0.893617021276596,0.903787878787879,0.881818181818182,0.873789846517119
"38",1900,0.893617021276596,0.903787878787879,0.881818181818182,0.873789846517119
"39",1950,0.893617021276596,0.903787878787879,0.881818181818182,0.873789846517119
"40",2000,0.893617021276596,0.903787878787879,0.881818181818182,0.873789846517119
