"","MFW","accuracy","precision","recall","F1"
"1",50,0.734042553191489,0.759090909090909,0.725,0.708280667638956
"2",100,0.861702127659574,0.873322510822511,0.846212121212121,0.846780744508017
"3",150,0.840425531914894,0.85501443001443,0.825757575757576,0.826678624405897
"4",200,0.893617021276596,0.914177489177489,0.889393939393939,0.892548865276138
"5",250,0.925531914893617,0.937770562770563,0.922727272727273,0.923934146661419
"6",300,0.936170212765957,0.956168831168831,0.934090909090909,0.935779876688968
"7",350,0.936170212765957,0.954004329004329,0.934090909090909,0.935589158316431
"8",400,0.936170212765957,0.954004329004329,0.934090909090909,0.935589158316431
"9",450,0.925531914893617,0.952218614718615,0.922727272727273,0.927624900352173
"10",500,0.925531914893617,0.952218614718615,0.922727272727273,0.927624900352173
"11",550,0.936170212765957,0.956277056277056,0.934090909090909,0.937032159759432
"12",600,0.936170212765957,0.954761904761905,0.934090909090909,0.936940332394878
"13",650,0.904255319148936,0.912337662337662,0.904545454545455,0.903101948556494
"14",700,0.904255319148936,0.912337662337662,0.904545454545455,0.903101948556494
"15",750,0.914893617021277,0.924458874458874,0.913636363636364,0.91473778746506
"16",800,0.914893617021277,0.924458874458874,0.913636363636364,0.91473778746506
"17",850,0.925531914893617,0.941883116883117,0.925,0.927111524838798
"18",900,0.925531914893617,0.941883116883117,0.925,0.927111524838798
"19",950,0.925531914893617,0.941883116883117,0.925,0.927111524838798
"20",1000,0.925531914893617,0.941883116883117,0.925,0.927111524838798
"21",1050,0.904255319148936,0.921428571428571,0.906818181818182,0.905555051009596
"22",1100,0.904255319148936,0.924188311688312,0.906818181818182,0.906429176883722
"23",1150,0.904255319148936,0.924188311688312,0.906818181818182,0.906429176883722
"24",1200,0.904255319148936,0.921428571428571,0.906818181818182,0.905555051009596
"25",1250,0.904255319148936,0.921428571428571,0.906818181818182,0.905555051009596
"26",1300,0.914893617021277,0.93961038961039,0.918181818181818,0.914862410316956
"27",1350,0.914893617021277,0.93961038961039,0.918181818181818,0.914862410316956
"28",1400,0.914893617021277,0.933549783549784,0.918181818181818,0.913852309306855
"29",1450,0.914893617021277,0.933549783549784,0.918181818181818,0.913852309306855
"30",1500,0.904255319148936,0.925974025974026,0.906818181818182,0.903029798484344
"31",1550,0.904255319148936,0.927489177489177,0.906818181818182,0.903121625848899
"32",1600,0.904255319148936,0.927489177489177,0.906818181818182,0.903121625848899
"33",1650,0.904255319148936,0.923701298701299,0.906818181818182,0.902580500307773
"34",1700,0.904255319148936,0.923701298701299,0.906818181818182,0.902580500307773
"35",1750,0.904255319148936,0.923701298701299,0.906818181818182,0.902580500307773
"36",1800,0.904255319148936,0.923701298701299,0.906818181818182,0.902580500307773
"37",1850,0.893617021276596,0.918831168831169,0.895454545454546,0.890925488652761
"38",1900,0.904255319148936,0.936255411255411,0.906818181818182,0.903299226026499
"39",1950,0.914893617021277,0.942316017316017,0.914393939393939,0.911471861471861
"40",2000,0.914893617021277,0.942316017316017,0.914393939393939,0.911471861471861
