"","MFW","accuracy","precision","recall","F1"
"1",50,0.872340425531915,0.890151515151515,0.865151515151515,0.867110162564708
"2",100,0.946808510638298,0.946969696969697,0.937878787878788,0.937895185622458
"3",150,0.968085106382979,0.96969696969697,0.965909090909091,0.963164108618654
"4",200,0.968085106382979,0.96969696969697,0.965909090909091,0.963164108618654
"5",250,0.968085106382979,0.965909090909091,0.958333333333333,0.960261707988981
"6",300,0.98936170212766,0.990909090909091,0.984848484848485,0.985858585858586
"7",350,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"8",400,0.978723404255319,0.979545454545454,0.973484848484849,0.972871572871573
"9",450,0.98936170212766,0.988636363636364,0.988636363636364,0.987012987012987
"10",500,0.98936170212766,0.988636363636364,0.988636363636364,0.987012987012987
"11",550,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"12",600,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"13",650,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"14",700,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"15",750,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"16",800,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"17",850,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"18",900,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"19",950,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"20",1000,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"21",1050,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"22",1100,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"23",1150,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"24",1200,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"25",1250,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"26",1300,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"27",1350,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"28",1400,0.978723404255319,0.977272727272727,0.977272727272727,0.974025974025974
"29",1450,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"30",1500,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"31",1550,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"32",1600,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"33",1650,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"34",1700,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"35",1750,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"36",1800,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"37",1850,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"38",1900,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"39",1950,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
"40",2000,0.968085106382979,0.965909090909091,0.96969696969697,0.963400236127509
